,Video file,Organ,Finding,Classification
2272,8b2130af-cf7d-401a-afc7-739e14492d3a,Upper GI,z-line,anatomical-landmarks
2273,8b3a9619-4e00-444e-ac9a-e5a2e3d50041,Upper GI,z-line,anatomical-landmarks
2274,8ba8480f-21e0-4f0b-9ff8-6ba810f5be29,Upper GI,z-line,anatomical-landmarks
2275,8bc0e065-2c26-4ec0-abdc-c0e03c05d872,Upper GI,z-line,anatomical-landmarks
2276,8bd4f04f-bc91-4fe7-9aa9-9b6f177b37c6,Upper GI,z-line,anatomical-landmarks
2277,8bdb67ef-fa4b-4726-a6dc-d4aa6d9be6d4,Upper GI,z-line,anatomical-landmarks
2278,8c33a491-979e-4c09-9850-4d552cfd48c7,Upper GI,z-line,anatomical-landmarks
2279,8c349c1a-78c1-436a-b559-6f05d939639c,Upper GI,z-line,anatomical-landmarks
2280,8c652a40-277a-4037-adee-584d567c31a5,Upper GI,z-line,anatomical-landmarks
2281,8cb5cdd5-dbfc-4b20-b986-5e03bea044d7,Upper GI,z-line,anatomical-landmarks
2282,8cd8e09d-b6cf-4ccb-8223-5885b97c70bc,Upper GI,z-line,anatomical-landmarks
2283,8ce2d9d7-224c-4b21-b675-1d260002f024,Upper GI,z-line,anatomical-landmarks
2284,8ce70187-10d9-404f-a2f4-a335ff86e616,Upper GI,z-line,anatomical-landmarks
2285,8e09e5d6-a209-4306-aaa4-123c7a2f2a14,Upper GI,z-line,anatomical-landmarks
2286,8e1d84f7-9c4a-4e4a-8d3e-cb2420fac2ad,Upper GI,z-line,anatomical-landmarks
2287,8e20c7af-a71c-4462-a5ea-9aeada34d67c,Upper GI,z-line,anatomical-landmarks
2288,8e3d0f61-a711-4fcb-8457-800ca66d85ef,Upper GI,z-line,anatomical-landmarks
2289,8e44254f-7cfc-41c7-ba54-16cb2e27ba74,Upper GI,z-line,anatomical-landmarks
2290,8e749cf1-e99f-45f4-a8c0-e64d0a6ab0f0,Upper GI,z-line,anatomical-landmarks
2291,8e7cbb11-4c0d-4739-8438-00c00a376bee,Upper GI,z-line,anatomical-landmarks
2292,8ef87376-7dd9-4651-9bfc-e337d6a9f06a,Upper GI,z-line,anatomical-landmarks
2293,8f0e1659-9441-4f6a-ba63-d9fbb4ac5b50,Upper GI,z-line,anatomical-landmarks
2294,8f3ea92e-e059-406a-b03f-4a6c59b16ec0,Upper GI,z-line,anatomical-landmarks
2295,8f928182-cfa4-4215-ba66-76943a42b784,Upper GI,z-line,anatomical-landmarks
2296,8fb14876-6282-4190-b62b-e2d3cb89b933,Upper GI,z-line,anatomical-landmarks
2297,902c29c7-bbb1-4759-b510-d48bf90c4dfa,Upper GI,z-line,anatomical-landmarks
2298,9151e089-5cbd-4a75-87f0-c4f6f8b1a0c6,Upper GI,z-line,anatomical-landmarks
2299,91a9738c-7a61-4ca7-876b-e9600ca0afbf,Upper GI,z-line,anatomical-landmarks
2300,9241a8c6-981d-45f3-a45b-65234d8ab2b6,Upper GI,z-line,anatomical-landmarks
2301,9337b7f4-0b55-4b28-b0b8-4519928c7d77,Upper GI,z-line,anatomical-landmarks
2302,942c031a-8d09-47ab-a578-ec648ff7d72a,Upper GI,z-line,anatomical-landmarks
2303,9445ad22-6d7e-43cc-8b75-7f5553c4fb8e,Upper GI,z-line,anatomical-landmarks
2304,944add44-2c21-4ce1-9185-cc860a2ddca0,Upper GI,z-line,anatomical-landmarks
2305,945e0fa7-8f5b-4a37-ba45-54e96baa8e61,Upper GI,z-line,anatomical-landmarks
2306,947db326-03af-4f76-bdc0-072415a67570,Upper GI,z-line,anatomical-landmarks
2307,94a49b83-7996-47b3-a2da-9adec5800631,Upper GI,z-line,anatomical-landmarks
2308,94e9929c-70d6-421a-ac05-a2a51dc18c1a,Upper GI,z-line,anatomical-landmarks
2309,95496df7-2a78-4ee1-a215-cf259c0f6b43,Upper GI,z-line,anatomical-landmarks
2310,958eca28-0ca9-405c-8c78-cf852825d8b9,Upper GI,z-line,anatomical-landmarks
2311,95bc6c57-5881-4b43-a8be-6eff29907033,Upper GI,z-line,anatomical-landmarks
2312,965fd784-b4d1-44cd-9d19-799d34e7957d,Upper GI,z-line,anatomical-landmarks
2313,966655b0-6737-4101-85f8-9fe51e5fd6dd,Upper GI,z-line,anatomical-landmarks
2314,967021a8-f5f8-4bda-861b-8d22680cac68,Upper GI,z-line,anatomical-landmarks
2315,968cb8bc-e3a9-4a29-bb3a-e9c0eb7d5280,Upper GI,z-line,anatomical-landmarks
2316,96a74750-6dc0-4bfa-b4b4-8bf3a07789e7,Upper GI,z-line,anatomical-landmarks
2317,96f561c9-9a5d-40d0-abf9-b6d1f6cb4717,Upper GI,z-line,anatomical-landmarks
2318,970b9632-9963-49bf-8f98-6bae1850c3f2,Upper GI,z-line,anatomical-landmarks
2319,972433c0-e56c-478a-8ee6-65e5d5d6c8fd,Upper GI,z-line,anatomical-landmarks
2320,972f0cfd-fdda-43ae-b577-47fbd371a7c8,Upper GI,z-line,anatomical-landmarks
2321,977288cd-b608-47a1-9bd1-3cc9a5773072,Upper GI,z-line,anatomical-landmarks
2322,9793eed7-28f2-40c4-a727-507b411e98c3,Upper GI,z-line,anatomical-landmarks
2323,97ab7e53-c5d9-40c2-8607-3889cf8abe24,Upper GI,z-line,anatomical-landmarks
2324,985300d4-9bbc-481a-9892-f6376653b71f,Upper GI,z-line,anatomical-landmarks
2325,98665b16-d262-443e-a71d-4974f322b394,Upper GI,z-line,anatomical-landmarks
2326,98741d15-b680-43d7-867c-a0acaaaf918d,Upper GI,z-line,anatomical-landmarks
2327,987a7489-316e-413e-ac5c-b59e7e543587,Upper GI,z-line,anatomical-landmarks
2328,996b224d-8064-4ad4-9454-ae005a5945a4,Upper GI,z-line,anatomical-landmarks
2329,997c8304-5582-4e58-a5ce-885fd4e023ef,Upper GI,z-line,anatomical-landmarks
2330,99a0873a-f97f-4ee2-9138-08e181f06bb8,Upper GI,z-line,anatomical-landmarks
2331,99a4a97f-adc4-462f-be8b-a30826c6c7c4,Upper GI,z-line,anatomical-landmarks
2332,99d76f8a-a5e3-4906-a254-eff01d7f26ed,Upper GI,z-line,anatomical-landmarks
2333,99ff2c75-39ee-4c11-b844-a1916107deff,Upper GI,z-line,anatomical-landmarks
2334,9a0fa1b4-602e-4b49-ba7a-97638398c471,Upper GI,z-line,anatomical-landmarks
2335,9a494eb0-451e-49ef-ab07-b16943958092,Upper GI,z-line,anatomical-landmarks
2336,9a58b580-ff6f-42e3-9b6f-c70df5a1a562,Upper GI,z-line,anatomical-landmarks
2337,9acd595c-e8e0-422b-a644-409439ebb01b,Upper GI,z-line,anatomical-landmarks
2338,9b4de5f4-3b99-486b-89a7-878f088ab2bd,Upper GI,z-line,anatomical-landmarks
2339,9b8223b1-7a34-4059-a122-65dc4fce1793,Upper GI,z-line,anatomical-landmarks
2340,9baeb6b6-e923-422b-b2f0-f630be73acc2,Upper GI,z-line,anatomical-landmarks
2341,9bc6995d-f15a-4eb7-b272-c0b696827774,Upper GI,z-line,anatomical-landmarks
2342,9c279129-4859-4dcb-be49-f493a9cf5bb5,Upper GI,z-line,anatomical-landmarks
2343,9c4b6c85-7017-4b8c-a83b-fa6da45e9dbd,Upper GI,z-line,anatomical-landmarks
2344,9c83d6f9-796a-4b83-a8db-e39939ed1502,Upper GI,z-line,anatomical-landmarks
2345,9c98e43a-1ac7-427b-9d07-716c994a5575,Upper GI,z-line,anatomical-landmarks
2346,9cc15a70-b5b3-443d-bf51-e88b68e87ddd,Upper GI,z-line,anatomical-landmarks
2347,9d5721eb-0f1a-41cb-abbe-56bce6651f29,Upper GI,z-line,anatomical-landmarks
2348,9dbecd6a-2f1b-43ce-bf69-bcb16fe41a5f,Upper GI,z-line,anatomical-landmarks
2349,9dd151bd-ab89-49fb-ac35-4a73f563c421,Upper GI,z-line,anatomical-landmarks
2350,9eaa876d-e21f-4965-b937-001210013633,Upper GI,z-line,anatomical-landmarks
2351,9fa52ebf-8296-4fb5-b784-7b36b4d273b3,Upper GI,z-line,anatomical-landmarks
2352,9fce12d3-11b7-4e66-81b9-a6dede5af957,Upper GI,z-line,anatomical-landmarks
2353,9fd19d31-3c83-4ad8-af17-c4025e9bd699,Upper GI,z-line,anatomical-landmarks
2354,a0aff23f-c5d7-49c0-8c31-6bc9834b8719,Upper GI,z-line,anatomical-landmarks
2355,a0b3d420-564f-4bca-9569-eb0c93488535,Upper GI,z-line,anatomical-landmarks
2356,a0df985e-723c-4d50-b99b-2cdd619516cd,Upper GI,z-line,anatomical-landmarks
2357,a0f2601a-8a62-416a-ab8e-9246e1a4e123,Upper GI,z-line,anatomical-landmarks
2358,a195fe1a-ee28-476b-8c4c-fa5a6bc41af0,Upper GI,z-line,anatomical-landmarks
2359,a1a22347-85ee-4bbc-9083-cbe6195d155f,Upper GI,z-line,anatomical-landmarks
2360,a1b79ef1-11c0-440c-a6cd-0258a657fe4b,Upper GI,z-line,anatomical-landmarks
2361,a1bf9445-5940-4dd8-a74c-ae1814472d50,Upper GI,z-line,anatomical-landmarks
2362,a2c61878-fc17-4393-bdd2-6d87fef4f244,Upper GI,z-line,anatomical-landmarks
2363,a3548116-6770-4690-8cb4-ab520780b96a,Upper GI,z-line,anatomical-landmarks
2364,a3a89e2e-6b45-43ac-a815-d77be6d9183a,Upper GI,z-line,anatomical-landmarks
2365,a3c8af37-0968-494e-b277-7ccdbd3426f2,Upper GI,z-line,anatomical-landmarks
2366,a4545a62-58b4-4290-bd03-e57474046aec,Upper GI,z-line,anatomical-landmarks
2367,a45f94db-2286-4cfd-8581-186a6df777fb,Upper GI,z-line,anatomical-landmarks
2368,a4b9d94c-4b02-49a7-959e-890f450997d4,Upper GI,z-line,anatomical-landmarks
2369,a58d94dd-e098-423b-be9d-7a2ffa788f37,Upper GI,z-line,anatomical-landmarks
2370,a5ffc33f-be13-4918-ab90-bc92d432d3a5,Upper GI,z-line,anatomical-landmarks
2371,a65b153c-3d7f-4a37-9faf-7bec457626b3,Upper GI,z-line,anatomical-landmarks
2372,a6b4c06b-bfb3-4fdd-98ef-5e164b181f1d,Upper GI,z-line,anatomical-landmarks
2373,a6bdd3e6-242f-4a42-ba75-f944186ddaed,Upper GI,z-line,anatomical-landmarks
2374,a74aebfd-c7ce-483f-b5f3-e997fd0f427d,Upper GI,z-line,anatomical-landmarks
2375,a77119d1-65d4-4a2b-9a04-65ff9d9e55d8,Upper GI,z-line,anatomical-landmarks
2376,a79a76f4-b7db-42e8-85f7-6a2b60ac233a,Upper GI,z-line,anatomical-landmarks
2377,a7cefb3f-6c51-4371-8b47-bff8940d95bd,Upper GI,z-line,anatomical-landmarks
2378,a7ffc16c-b183-4a2e-906d-982bcb3466c5,Upper GI,z-line,anatomical-landmarks
2379,a8267d6b-1ef1-4a7f-a526-5b6c71db61db,Upper GI,z-line,anatomical-landmarks
2380,a8366b6b-ea5f-4ac6-9a02-2934eef890af,Upper GI,z-line,anatomical-landmarks
2381,a84dcce1-e986-42ff-9d0b-27e2b76a90a9,Upper GI,z-line,anatomical-landmarks
2382,a889b814-29f6-40ca-b025-e39b36e900ac,Upper GI,z-line,anatomical-landmarks
2383,a89f9bb4-7ade-49cf-91aa-31eb2d218226,Upper GI,z-line,anatomical-landmarks
2384,a8a6f989-40a7-451c-95da-581caa937a17,Upper GI,z-line,anatomical-landmarks
2385,a91c073d-284f-4dd8-92aa-808aeb628b9c,Upper GI,z-line,anatomical-landmarks
2386,a923a8c0-fe41-49f1-b95e-86a7db347247,Upper GI,z-line,anatomical-landmarks
2387,a966dfbd-e8f1-4000-be0d-036d5743b94e,Upper GI,z-line,anatomical-landmarks
2388,a991fa19-8d0a-4be6-904c-1760db4260ba,Upper GI,z-line,anatomical-landmarks
2389,aa211783-c52a-4311-b483-3114fc764532,Upper GI,z-line,anatomical-landmarks
2390,aa41a5a6-314d-4332-ac3c-77f646fe886e,Upper GI,z-line,anatomical-landmarks
2391,aaaa9339-6864-45af-ac0b-41ab848a8d1c,Upper GI,z-line,anatomical-landmarks
2392,aad20723-daa3-4856-93e9-e32ff435581f,Upper GI,z-line,anatomical-landmarks
2393,ab88a108-5cbf-4a07-81f4-2c7c8cd1d9d6,Upper GI,z-line,anatomical-landmarks
2394,abde14d1-506d-4769-ba3b-2aa8556d0107,Upper GI,z-line,anatomical-landmarks
2395,ac088f64-b711-4f39-a520-1d87368d6621,Upper GI,z-line,anatomical-landmarks
2396,ac72646e-162c-4fb7-8d4d-78201cce50d9,Upper GI,z-line,anatomical-landmarks
2397,acfa9ae5-abc6-4b9e-a86a-21efbc07c15a,Upper GI,z-line,anatomical-landmarks
2398,ad4967bc-07a4-485c-9da6-233df304238f,Upper GI,z-line,anatomical-landmarks
2399,ad5355a2-e025-4847-a983-e11ce19d2bb0,Upper GI,z-line,anatomical-landmarks
2400,ad817d85-a02a-4cf6-a92d-63af1d058a2d,Upper GI,z-line,anatomical-landmarks
2401,ad822720-8811-4683-ad9c-35fe8636e519,Upper GI,z-line,anatomical-landmarks
2402,ad890f20-0b80-4c08-a60c-a67da057becd,Upper GI,z-line,anatomical-landmarks
2403,ada05ddf-b78b-4fc7-8391-5107889d4a7d,Upper GI,z-line,anatomical-landmarks
2404,ada344d6-142f-4eb9-a72d-823dad100eb4,Upper GI,z-line,anatomical-landmarks
2405,add54433-71ca-464b-ac9f-5c995bfa7cad,Upper GI,z-line,anatomical-landmarks
2406,adf14d7e-4447-4ec6-9a5f-0bd70b643fc2,Upper GI,z-line,anatomical-landmarks
2407,ae5fa507-0c94-4eae-b892-71617d6dcdd0,Upper GI,z-line,anatomical-landmarks
2408,ae6b1b52-4073-49fe-b212-b8627b841dfd,Upper GI,z-line,anatomical-landmarks
2409,ae81b9a3-48c7-4481-bf5a-7df4464543cf,Upper GI,z-line,anatomical-landmarks
2410,aef80498-d2b2-4862-a1b2-7ae7e74047a1,Upper GI,z-line,anatomical-landmarks
2411,af640152-8a3a-4efd-819e-c406cc35bb0e,Upper GI,z-line,anatomical-landmarks
2412,afa4bc76-d3a4-41fd-881e-bcea92c2a57a,Upper GI,z-line,anatomical-landmarks
2413,b01c49d3-1b0d-4762-a9c5-58f9493a3e66,Upper GI,z-line,anatomical-landmarks
2414,b0b44eda-a9db-48fd-ab65-57199d1b13a8,Upper GI,z-line,anatomical-landmarks
2415,b0f8355e-d4da-414b-bf02-f5bd6892e894,Upper GI,z-line,anatomical-landmarks
2416,b1395c60-1f4c-46cc-80ef-02ada839dc24,Upper GI,z-line,anatomical-landmarks
2417,b146c2b0-0e61-4802-9622-c47027665a14,Upper GI,z-line,anatomical-landmarks
2418,b184caa9-8eab-48dc-9da6-083da4202b37,Upper GI,z-line,anatomical-landmarks
2419,b1ed5fc6-ab9d-420c-8c21-1d654fd6f362,Upper GI,z-line,anatomical-landmarks
2420,b2278c8f-30dd-4cc1-a0a2-bf8c8e29cd0c,Upper GI,z-line,anatomical-landmarks
2421,b27e6361-5514-43dc-a6d5-454cd9a8c341,Upper GI,z-line,anatomical-landmarks
2422,b29fa3be-19d4-40ef-a575-dda0b2abfc5b,Upper GI,z-line,anatomical-landmarks
2423,b2add441-d34a-4f95-9e7b-e60c77c5eff3,Upper GI,z-line,anatomical-landmarks
2424,b33e36d5-cbca-4d4f-b7c2-76cbec746d2c,Upper GI,z-line,anatomical-landmarks
2425,b34f02b8-4c8a-450c-8d39-13098e0e7f1a,Upper GI,z-line,anatomical-landmarks
2426,b3adec26-e016-4992-9cbd-14fc87c54239,Upper GI,z-line,anatomical-landmarks
2427,b3ee5130-6a79-41da-93c1-378596774f58,Upper GI,z-line,anatomical-landmarks
2428,b41dc6bc-2926-4c54-964b-2563eab6b68c,Upper GI,z-line,anatomical-landmarks
2429,b42073e6-1a0b-4bda-b2da-a5badd96066d,Upper GI,z-line,anatomical-landmarks
2430,b42935a6-4091-43ab-b554-6811e7aa3310,Upper GI,z-line,anatomical-landmarks
2431,b435024b-025c-4fe8-8a1f-0b8f2be4280e,Upper GI,z-line,anatomical-landmarks
2432,b47bc037-4530-432c-afcc-af11b2ee03ca,Upper GI,z-line,anatomical-landmarks
2433,b4ee73a9-f254-4c13-997c-ecbc4f6dea1c,Upper GI,z-line,anatomical-landmarks
2434,b5f805df-53bb-4e2e-bd4c-163afe67a616,Upper GI,z-line,anatomical-landmarks
2435,b5ffef4f-a74d-4da1-8249-44a85979ef6c,Upper GI,z-line,anatomical-landmarks
2436,b6816105-c268-4f1b-a475-6ff85397fc01,Upper GI,z-line,anatomical-landmarks
2437,b78c6839-b39a-41e4-a4fb-57a904c899b9,Upper GI,z-line,anatomical-landmarks
2438,b7ddd4f4-c1b8-4929-83a4-b05353919abf,Upper GI,z-line,anatomical-landmarks
2439,b7f2ad93-34c1-4721-a58a-71dc5d4bab6d,Upper GI,z-line,anatomical-landmarks
2440,b7fa1b2a-d91b-4ed1-b9a8-375036575355,Upper GI,z-line,anatomical-landmarks
2441,b85bfe28-88f4-4195-a618-39a5a3df2732,Upper GI,z-line,anatomical-landmarks
2442,b86d72db-ecd8-4299-8ac7-3c9f2a8c0681,Upper GI,z-line,anatomical-landmarks
2443,b8ab8bd9-1db1-45d5-aa96-835464f5f310,Upper GI,z-line,anatomical-landmarks
2444,b92f3f6e-f9c0-4116-a9fd-7049bf62a284,Upper GI,z-line,anatomical-landmarks
2445,b9339c6a-a019-409f-97f4-e6a7bf46b20a,Upper GI,z-line,anatomical-landmarks
2446,b9824eb0-c9e1-4650-9dc0-cb180758d967,Upper GI,z-line,anatomical-landmarks
2447,b9c3bada-de49-4c19-96d9-ea67fd014fb2,Upper GI,z-line,anatomical-landmarks
2448,ba06ba75-eaf4-433a-9755-81f7f06e4dff,Upper GI,z-line,anatomical-landmarks
2449,ba0b8482-2721-4972-9767-579058164541,Upper GI,z-line,anatomical-landmarks
2450,ba13fb43-df81-4914-93f7-405c782acf5a,Upper GI,z-line,anatomical-landmarks
2451,ba1ede34-a120-4a7f-b4b8-36c66cf6fcf4,Upper GI,z-line,anatomical-landmarks
2452,ba4b99cc-94df-4e3f-aef5-afa412497f01,Upper GI,z-line,anatomical-landmarks
2453,ba4d383e-905f-451a-8f6b-ba64307de819,Upper GI,z-line,anatomical-landmarks
2454,baac096d-72bc-40cf-8d91-4273b4b5780e,Upper GI,z-line,anatomical-landmarks
2455,bb8f6d0c-bd11-4f96-b207-9876260eb3ec,Upper GI,z-line,anatomical-landmarks
2456,bba6fb51-b119-40e1-9df2-2e55da081dde,Upper GI,z-line,anatomical-landmarks
2457,bbf53844-c377-4836-8653-1ea86d094252,Upper GI,z-line,anatomical-landmarks
2458,bc377a38-01a9-4892-8ac7-2bbca39d341b,Upper GI,z-line,anatomical-landmarks
2459,bc512311-1b0c-4892-8f46-80506998a818,Upper GI,z-line,anatomical-landmarks
2460,bc59d381-cc22-424d-bce5-12275fc4a0e1,Upper GI,z-line,anatomical-landmarks
2461,bc94354a-6262-4776-82e6-ff9cd3924b5b,Upper GI,z-line,anatomical-landmarks
2462,bc9540c4-c13e-4983-ae2f-a2e10721367c,Upper GI,z-line,anatomical-landmarks
2463,bcc0bfd2-79a6-4202-befd-31220f46c399,Upper GI,z-line,anatomical-landmarks
2464,bd73c583-ee2f-4a8d-aeb8-b031d7a64d4a,Upper GI,z-line,anatomical-landmarks
2465,bd775b19-fa4d-4bf3-bc42-1c79b8ad67ff,Upper GI,z-line,anatomical-landmarks
2466,bdb0308d-ba37-4a7d-a83d-7e6931207a0a,Upper GI,z-line,anatomical-landmarks
2467,bdb24c6d-bbab-4b73-ac55-8197ccf195bb,Upper GI,z-line,anatomical-landmarks
2468,be3bb224-e32a-465c-9750-8938e53f32de,Upper GI,z-line,anatomical-landmarks
2469,be49b2a3-166e-41dc-8ef7-68f424308bfc,Upper GI,z-line,anatomical-landmarks
2470,be5fd0ec-bcad-4570-8c35-781437e7d485,Upper GI,z-line,anatomical-landmarks
2471,bed1bff2-5dc6-4b80-a601-111dea58ae13,Upper GI,z-line,anatomical-landmarks
2472,bf999ede-66e8-4870-90e4-3dec69a13410,Upper GI,z-line,anatomical-landmarks
2473,bf9a9cef-9e5d-4fd9-9789-ba96ac63796e,Upper GI,z-line,anatomical-landmarks
2474,bfc25d88-d2e7-405f-944d-fceb7fad6da3,Upper GI,z-line,anatomical-landmarks
2475,c02dc9c7-99c5-4ebb-9894-8b425964311f,Upper GI,z-line,anatomical-landmarks
2476,c13d100e-844b-487d-85ed-a880db143571,Upper GI,z-line,anatomical-landmarks
2477,c1408fe5-5cfa-435b-a760-1eb671be77b9,Upper GI,z-line,anatomical-landmarks
2478,c171f803-7347-4d1e-8e13-19ecfb8594b1,Upper GI,z-line,anatomical-landmarks
2479,c17927c9-c446-4649-b171-49f247ee41ce,Upper GI,z-line,anatomical-landmarks
2480,c2286958-bd65-4afa-be54-cac5ed41162b,Upper GI,z-line,anatomical-landmarks
2481,c247aea4-9fee-4c21-ab40-719e1b6e6fb1,Upper GI,z-line,anatomical-landmarks
2482,c29a2b4a-f68c-46bc-8ac6-abd5fcf75c6b,Upper GI,z-line,anatomical-landmarks
2483,c2a486e8-4430-49c8-8621-feea4cfe5579,Upper GI,z-line,anatomical-landmarks
2484,c2cd0654-cfb5-4a58-85d8-ff9a9dfca589,Upper GI,z-line,anatomical-landmarks
2485,c2d6af14-0d17-40ca-b3eb-4f245375f12c,Upper GI,z-line,anatomical-landmarks
2486,c2e95125-5a5a-44d5-bcdf-6fb620fdc5ca,Upper GI,z-line,anatomical-landmarks
2487,c2ed5425-6a2b-4ba2-92d8-be05c7657583,Upper GI,z-line,anatomical-landmarks
2488,c3706d74-ea28-4173-a356-617cc639882b,Upper GI,z-line,anatomical-landmarks
2489,c3b37e98-297c-4d61-afd6-fb83b432ffb7,Upper GI,z-line,anatomical-landmarks
2490,c3c3fa51-a719-4a07-a600-a65fbf2ab3a2,Upper GI,z-line,anatomical-landmarks
2491,c40687b9-0f74-47bf-891d-2e4d44f97a93,Upper GI,z-line,anatomical-landmarks
2492,c407e19d-b77e-498a-a0e0-777c4a83228c,Upper GI,z-line,anatomical-landmarks
2493,c495d601-42bc-496b-a185-ccb417a43100,Upper GI,z-line,anatomical-landmarks
2494,c4d99a06-afc1-44f6-84c1-3730d147a30b,Upper GI,z-line,anatomical-landmarks
2495,c59da4cf-0da5-44db-9be7-ab4c32843307,Upper GI,z-line,anatomical-landmarks
2496,c5c79bf8-15e9-426a-a8c5-2819a63ad83e,Upper GI,z-line,anatomical-landmarks
2497,c610eb3a-9ec0-4eac-bc99-eee2dafb22f0,Upper GI,z-line,anatomical-landmarks
2498,c691e001-391e-4cad-ba4d-6f553cd4e9cb,Upper GI,z-line,anatomical-landmarks
2499,c6b2abf5-f03d-43ce-8f6d-01d5519951e9,Upper GI,z-line,anatomical-landmarks
2500,c6bfa70a-67b1-43d8-ad8c-9e1502471426,Upper GI,z-line,anatomical-landmarks
2501,c6f7a570-6e21-4c1b-bae3-ff3b4d3da920,Upper GI,z-line,anatomical-landmarks
2502,c6f9b506-bdbb-4914-bb14-8c12cb09943e,Upper GI,z-line,anatomical-landmarks
2503,c726cad5-a824-4921-b567-2962eda9e61a,Upper GI,z-line,anatomical-landmarks
2504,c7aae4a4-2c69-4377-9742-7c4f1366bfe0,Upper GI,z-line,anatomical-landmarks
2505,c7eb86b7-1b60-4d9c-8fde-05631775d5e5,Upper GI,z-line,anatomical-landmarks
2506,c818495c-a029-466b-bdbe-67d3ded87ae2,Upper GI,z-line,anatomical-landmarks
2507,c855a073-d11d-4ddd-8f45-de0d8ef060d5,Upper GI,z-line,anatomical-landmarks
2508,c86bbc28-280d-437f-8e7d-136b80fe1cb4,Upper GI,z-line,anatomical-landmarks
2509,c8c01879-a17a-4abd-88fa-0e9d60cb24e6,Upper GI,z-line,anatomical-landmarks
2510,c8c4e88b-ecc6-4893-9fcd-1c9da8ce4699,Upper GI,z-line,anatomical-landmarks
2511,c8e4d9a4-9eec-42d2-922c-7a5b461d95aa,Upper GI,z-line,anatomical-landmarks
2512,c8f1108b-4012-4e04-a991-8d27075bc9cc,Upper GI,z-line,anatomical-landmarks
2513,c9a7fe48-37fb-438a-a67c-04ebdcb50d0b,Upper GI,z-line,anatomical-landmarks
2514,ca647a99-2723-4705-acf8-17cbf99aa555,Upper GI,z-line,anatomical-landmarks
2515,ca784e38-32a0-4cb3-a112-a3b4e39a5a1f,Upper GI,z-line,anatomical-landmarks
2516,caa95d3f-e083-42b1-a9db-a03d37da9066,Upper GI,z-line,anatomical-landmarks
2517,cac19868-5f00-4be3-a072-2c5e1b88a168,Upper GI,z-line,anatomical-landmarks
2518,cb3626ac-2aee-4d9b-8ea2-768b6bcca097,Upper GI,z-line,anatomical-landmarks
2519,cb6329df-d9c7-4cfc-b2a2-08937082965b,Upper GI,z-line,anatomical-landmarks
2520,cc7bcf85-e2e8-4f3d-b9cd-c98ae55e2132,Upper GI,z-line,anatomical-landmarks
2521,ccab8460-8b9c-4377-a85c-897eba163717,Upper GI,z-line,anatomical-landmarks
2522,cd5e1702-4867-410b-8bcc-287e93a9cd4c,Upper GI,z-line,anatomical-landmarks
2523,cd82d2e8-03a0-4612-b27a-b58f72ad91f4,Upper GI,z-line,anatomical-landmarks
2524,ce85f289-ace5-4b0b-825c-9c2ae66ceee1,Upper GI,z-line,anatomical-landmarks
2525,cedb950b-325a-4c91-8a13-247c260e4163,Upper GI,z-line,anatomical-landmarks
2526,cf00ee19-2d32-48f9-b18f-093d387a054f,Upper GI,z-line,anatomical-landmarks
2527,cf245823-6805-4fdf-847c-4ccf2da76fdf,Upper GI,z-line,anatomical-landmarks
2528,d007b9aa-db52-4e40-a5e2-af47d102e563,Upper GI,z-line,anatomical-landmarks
2529,d04a62b2-9095-4162-9ae9-71e14eae2fff,Upper GI,z-line,anatomical-landmarks
2530,d0957535-a8fb-482a-ab1f-c9bc4688e100,Upper GI,z-line,anatomical-landmarks
2531,d0cf302e-94cb-4d56-b0f6-ceda5f2e0134,Upper GI,z-line,anatomical-landmarks
2532,d105d052-b928-4731-99e7-24912c9527a7,Upper GI,z-line,anatomical-landmarks
2533,d15acf31-95a9-4e9b-83d3-368ef94fda5e,Upper GI,z-line,anatomical-landmarks
2534,d189b723-95ec-42fe-97a1-c4e2e5f0e5fe,Upper GI,z-line,anatomical-landmarks
2535,d19e20a8-a7b4-4b70-a6a8-da8f86995bc4,Upper GI,z-line,anatomical-landmarks
2536,d19ef50b-e540-434c-9d75-8b6ac0cf4641,Upper GI,z-line,anatomical-landmarks
2537,d1a9a827-42f6-4277-9a11-70f363bc4246,Upper GI,z-line,anatomical-landmarks
2538,d1e8796e-dc56-4e36-9272-179d09def04c,Upper GI,z-line,anatomical-landmarks
2539,d21d3a03-302f-49f4-95e1-e5f01f60abcd,Upper GI,z-line,anatomical-landmarks
2540,d222972c-f6c0-413c-82e1-7f83c06fe2d7,Upper GI,z-line,anatomical-landmarks
2541,d2ee565d-064d-4e74-963f-120fccc81cb5,Upper GI,z-line,anatomical-landmarks
2542,d32aa8c7-0809-4dff-a99f-26518f45960d,Upper GI,z-line,anatomical-landmarks
2543,d3731ea8-99a9-417a-8336-3bb85d13af53,Upper GI,z-line,anatomical-landmarks
2544,d3793f24-28a5-4abd-ab63-8da6c3c13c70,Upper GI,z-line,anatomical-landmarks
2545,d4030d94-4b70-4168-9001-57a6650008d5,Upper GI,z-line,anatomical-landmarks
2546,d41a2f43-9354-453d-a61d-911f891bf088,Upper GI,z-line,anatomical-landmarks
2547,d41c1ed0-6cb9-40db-b28b-80a0db7cd9a0,Upper GI,z-line,anatomical-landmarks
2548,d59468ab-ab63-413e-89ab-3b4a04484921,Upper GI,z-line,anatomical-landmarks
